gene,de_coef,de_pval,dv_coef,dv_pval,de_fdr,dv_fdr,isgf3_binding,gene_type,ct
EIF3K,-0.16025797577497358,1.6241139789916608e-06,-0.08845874310524461,0.2456,9.3039391882013e-06,0.7782365779649216,False,upreg,Th
ECH1,-0.34457795961588206,6.852219116173966e-08,0.020507857962536732,0.0106,2.1998478454216834e-06,0.29225862068965514,False,upreg,Th
MRPS12,-0.1328778887273046,0.064993500649935,0.12502301507924127,0.814,0.10792562985080802,0.9575374045801526,True,ISGF3,Th
GMFG,-0.15753752804347912,1.8739680757623962e-06,-0.027983180246050215,0.3392,1.0240371648049123e-05,0.808634792861151,False,upreg,Th
ZFP36,-0.27057771198586095,3.0400605518575184e-06,0.19805194241729968,0.1347865213478652,1.4196161546704353e-05,0.651116079614609,False,upreg,Th
RPS16,-0.15847979683151667,1.6230838969339478e-07,-0.10723862067092317,0.4637536246375362,2.9216586676118708e-06,0.8518662693682956,False,upreg,Th
FBL,-0.03424863462794842,0.5781421857814218,-0.05103392881314542,0.2388,0.6697821208870104,0.7782365779649216,False,upreg,Th
PSMC4,-0.17505652038342523,0.004199580041995801,0.04932840831697501,0.435,0.009552704592329675,0.83791875,False,upreg,Th
EGLN2,-0.2333757268151837,0.0034020412247348407,0.06509783392054062,0.41909336535574904,0.008028400501250215,0.8340463917525773,False,upreg,Th
RPS19,-0.036939943426013803,0.09399060093990601,0.09387685718428979,0.7615238476152385,0.14947318477646557,0.9471689763779527,False,upreg,Th
ARHGEF1,-0.6135955446867527,4.896081953697661e-06,-0.19221367971411127,0.020802080208020803,1.9802788164430698e-05,0.38161911429238166,False,upreg,Th
RABAC1,-0.15418120898297563,0.000999900009999,-0.016653967937751615,0.0894,0.0026824141727554798,0.5990554112554113,True,ISGF3,Th
ZNF428,-0.30009191658126105,8.343884093916885e-06,-0.02289820578324666,0.39054202985672776,3.0253942091119813e-05,0.8191197860962567,False,upreg,Th
SNRPD2,-0.05735604759841335,0.08819118088191182,0.014550149339105822,0.9742,0.1417128360156685,0.9913687132272966,False,upreg,Th
CALM3,-0.020684359554781356,0.7361263873612639,0.011372102003282064,0.5764,0.806807086005482,0.8972044444444445,False,upreg,Th
AP2S1,-0.11935561055617516,0.0481951804819518,0.10098609537751596,0.8888,0.08270464712994179,0.9770968062455642,False,upreg,Th
TMEM160,-0.23759505861890362,4.526505334211732e-06,0.20799861181663176,0.8372,1.8700656085845253e-05,0.9640783114992723,False,upreg,Th
NAPA,0.8969290267084101,1.156960985183373e-08,-0.38032412690727596,0.3822,1.0487511048044574e-06,0.8180141666666666,True,ISGF3,Th
GLTSCR2,-0.17038406366511571,0.00011007489447294413,-0.36598889299069526,0.2131786821317868,0.00033194796943797827,0.7728812362030906,False,upreg,Th
SEPW1,-0.22747862948323833,3.9938052008099615e-07,0.15411277752603078,0.5502,4.203323435545223e-06,0.8896728226652676,False,upreg,Th
EMP3,-0.15880479236374062,2.010734025093069e-07,0.34378724135404276,9.002998329767738e-07,2.9509915549223044e-06,0.0006936810213086043,False,upreg,Th
RPL18,-0.08203578759741773,1.991904237115872e-05,-0.1430486274432592,0.7411258874112588,6.76106702510035e-05,0.9449097199341021,False,upreg,Th
BAX,0.05438587580025635,0.4118,-0.08353133439282816,0.7522752275227522,0.5092967897271268,0.9471689763779527,False,upreg,Th
FTL,-0.3916474347697054,1.350048902017908e-06,-0.12701165557787872,0.638936106389361,8.295256418808673e-06,0.914021706864564,False,upreg,Th
CD37,-0.07047683365584329,0.08799120087991201,0.02955721040812269,0.83,0.14153908199994197,0.9631249999999999,False,upreg,Th
RPL13A,-0.1418608480614144,4.814412845709253e-07,0.2210866220684953,0.43855614438556145,4.608080866607428e-06,0.8416813267813268,False,upreg,Th
RPS11,-0.06973561524212706,0.0163983601639836,0.004894269913415123,0.7958,0.03174607162399338,0.9518428900845504,False,upreg,Th
NOSIP,-0.21379534382074816,7.4858961319358116e-06,0.06102042330911735,0.8592,2.7531660953014523e-05,0.9640783114992723,True,ISGF3,Th
IRF3,0.23981096392529788,0.002002402883460152,-0.20113801145960886,0.6674677080204265,0.004968925673771489,0.926637601855385,False,upreg,Th
PRMT1,-0.24190731542148264,0.0016043316955780607,0.021414577844650732,0.9596871239470517,0.004093170766367205,0.9886709893048128,False,upreg,Th
NR1H2,-0.06053325844052975,0.38036196380361964,-0.20171476572705396,0.1206,0.47692252743806174,0.6439673274051906,False,upreg,Th
PPP2R1A,-0.11526171892347102,0.17805341602480745,-0.4433066740699573,0.5854341736694678,0.25476352283586656,0.898814342629482,False,upreg,Th
RPS9,-0.09795933022594508,5.471170493714427e-07,0.09908118928579432,0.6631336866313369,4.8562819094519775e-06,0.9256230937992173,False,upreg,Th
RPL28,-0.04092104274039951,0.08539146085391461,0.23010380125139065,0.34356564343565643,0.13764460374046278,0.808634792861151,False,upreg,Th
RPS5,-0.11111001051079296,1.0832301473319518e-06,0.2539426083103007,0.27957204279572045,7.418922920171279e-06,0.7948613970588235,False,upreg,Th
CHMP2A,-0.28086401173526887,5.056256587409262e-07,-0.29857471572084865,0.7238,4.72645840555523e-06,0.9415054852320675,False,upreg,Th
ATP6V1E1,-0.16224536822805685,0.028997100289971003,-0.22124476418241024,0.5856,0.05232380743190317,0.898814342629482,False,upreg,Th
UFD1L,-0.34166966980230856,2.7889164737275073e-06,0.005709475796483045,0.514,1.3430375893794027e-05,0.8696206676210514,False,upreg,Th
RANBP1,0.08761343460589638,0.11738826117388261,-0.34662046958473125,0.1338,0.1796378455501024,0.651116079614609,False,upreg,Th
DGCR6L,0.12712881818068042,0.0984,0.11995046537919672,0.17241724172417242,0.15441384928716906,0.7161589474311312,False,upreg,Th
UBE2L3,-0.08114203665822188,0.2718,-0.003254290804877383,0.4584458445844585,0.36263532467532467,0.8480972947234701,False,upreg,Th
SDF2L1,-0.05287820081454952,0.42395760423957607,0.21875403478689426,0.5141485851414859,0.5198211498405008,0.8696206676210514,False,upreg,Th
