gene,de_coef,de_pval,dv_coef,dv_pval,de_fdr,dv_fdr
CXCL10,6.507679503988253,8.549335410233659e-06,-1.4486121131953447,2.1185291919367204e-06,2.24893847737181e-05,0.00012569939872157876
SCARB2,1.7492769364685716,1.2174556759907031e-05,-0.8120759053543628,0.022,3.0379501447618483e-05,0.12028668941979521
CCNI,-0.1817665755315241,2.220976305846293e-06,-0.6355365079496573,0.0748,6.751430819669376e-06,0.2549565957446809
HNRNPDL,-0.8069706760576941,3.338018280154916e-13,-0.3269937921958195,0.9324,2.6871885853307414e-12,0.9693087605451006
HPSE,1.1547934223439347,0.00036569837440851474,-0.8820956792087367,8.015834741591837e-05,0.0006206025379263142,0.0033793071726395062
MRPS18C,0.4577564627472856,0.00013022070730379782,-1.0072065672788832,0.304,0.0002422921871088085,0.5676083916083916
HSD17B11,-0.15135159722687785,0.8548,-0.4577383280581787,0.4788,0.8678007604562737,0.7040599634369287
PYURF,-0.38093360206051785,0.0092,-0.22446922113324017,0.2704,0.012110435497124076,0.5321631449631449
LAMTOR3,0.09314608961115756,0.0144,-0.7063867022685903,0.00023033657157886327,0.01857391304347826,0.007875513921706722
H2AFZ,-1.059945727060226,1.5278205630023938e-31,-0.43282051311011266,0.6212,5.8275441474519874e-30,0.7981894736842106
SLC39A8,-0.19724111633283611,0.0017733315831851637,-0.05168034391006713,0.9204,0.0026183199965554215,0.9611999999999999
NFKB1,-0.0780487016189081,0.238,-0.4262267074092169,0.902,0.2675621052631579,0.9525405405405406
UBE2D3,0.42410447142559393,1.25119526068327e-05,-1.1855649007735807,0.1068,3.1124453534388175e-05,0.3156708487084871
CISD2,-0.1430190725433689,0.004053151743765701,-0.25186532710868803,0.0872,0.005597542321993666,0.2833557809330629
RPL34,-0.3714677958193051,1.3182214000506687e-20,0.7825260447371324,0.001070782166218266,2.2087170338780237e-19,0.021177691731872374
OSTC,-0.6720274737319029,2.008555231813646e-10,0.7955336197205859,0.144,1.1667091185587821e-09,0.3751024390243902
CCDC109B,0.4631840830203554,3.442229952331465e-05,-0.199540711398745,0.2752,7.431876527809982e-05,0.536970253929867
LARP7,0.2856845200700862,0.1916,0.6540227008369968,0.8624,0.21707439886845825,0.933132614555256
C4orf3,0.7152851207605365,1.8811904240005075e-06,-0.25892552914524763,0.9408,5.807058108626812e-06,0.9729900581020012
ANXA5,0.1306271344229205,0.0014862231733895747,-0.29773360013103617,0.0007888176154276838,0.002223090124902053,0.01672973879367681
SLC7A11,-1.0765402571749165,1.7845609230887546e-19,0.22775969000678192,0.0516,2.5989696352619863e-18,0.20410666666666666
NDUFC1,-0.06353310420081877,0.2036,0.843481153967561,0.9968,0.23001918194640336,0.997822860712055
SMARCA5,0.367044275138514,0.0009178556821759551,-0.5518424484091392,0.1572,0.0014331430826957897,0.3944925
LSM6,-0.6804048747873305,8.171483135271513e-08,-0.4043650077616062,0.3776,3.214087646805615e-07,0.6262062111801242
RPS3A,-0.7697117486681314,1.5492179194537675e-50,0.7938192635974066,0.002266848005249012,3.545495867092765e-48,0.03222780714237264
TLR2,-0.02592565172688359,0.6448,-0.43148594985741745,0.8284,0.6760272251308901,0.9150500344589938
PPID,0.3413101633340169,0.0288,-0.35953396261693954,0.354,0.036101408450704225,0.6071820128479657
DDX60L,1.1990728044112384,4.46887414230655e-05,0.09475119126621709,0.906,9.321792156217569e-05,0.9536215505913272
HMGB2,-0.5326677659528823,2.7217080376896957e-06,-1.0590644021964952,0.1892,8.059475557077435e-06,0.4354862068965517
SPCS3,-0.12343213255237388,5.003024282527113e-05,-0.5385060536062081,0.106,0.00010355096770811931,0.3138853974121996
IRF2,1.9010035282793836,2.277005275517406e-05,-0.3266568475340542,0.014,5.196242808232029e-05,0.0882992125984252
ACSL1,1.079403606074494,2.4290479868719135e-05,-0.48736521723255394,0.0104,5.481200362576949e-05,0.07212467532467533
FRG1,-0.1315450428760582,0.0304,0.8042796228969198,0.5356,0.03789945525291829,0.7428841558441558
PDCD6,-0.8223673461186624,7.544862861780392e-14,-0.6747077115133095,0.4868,6.533443407876858e-13,0.7069096832579185
NDUFS6,-0.8140050584871446,4.602290895523055e-11,0.1414145797313806,0.7784,2.9609919737461584e-10,0.883142209631728
MED10,0.25595739271273554,0.003566950310294963,0.2175611754155258,0.9456,0.004986260381407095,0.9760639175257732
CCT5,-0.7031925808622281,1.2283549393797986e-13,-0.617662899985322,0.6668,1.0467152196204455e-12,0.8285693023255815
ZNF622,0.08718559002952314,0.2324,0.8836449528829246,0.8824,0.2620019704433498,0.9436614152202938
BASP1,0.46891214401769754,0.0144,0.29519101326341485,0.136,0.01857391304347826,0.3619136212624585
SUB1,0.49802946918550045,2.0180270525955983e-05,0.13635851082173348,0.0744,4.64494157795711e-05,0.2549565957446809
IL7R,0.745259955640777,0.00036550839299408536,-0.8501212124352032,0.003075165491814461,0.0006206025379263142,0.03649196383619827
FYB,0.21939643650580837,0.006306636802635785,0.42962585541736453,0.4268,0.008454587579767804,0.66770859375
RPL37,-0.3540763504935505,1.3902716602959318e-14,0.309627619213305,0.3704,1.2442543015609402e-13,0.6219924528301887
GPBP1,0.7268358917722967,8.621717759228409e-05,-0.1555433727266547,0.2944,0.00016661027563671786,0.5568226682408501
GAPT,-1.2707592232084854,1.229815986020605e-19,0.5613145609938474,0.0029347206801003337,1.8412758968271114e-18,0.03591635235518424
SGTB,1.3596876806300893,2.9959968411220717e-05,-0.6994726134302068,0.0116,6.569879620153348e-05,0.07710871369294604
MRPS36,-0.175259240052971,0.022,-0.1964779902670662,0.6448,0.027949246629659,0.8120830188679246
TAF9,-0.4125660870796942,0.000354749511733582,0.26453700177079525,0.8024,0.0006052276014879642,0.9007048951048952
BTF3,-0.6437137978706016,1.3059938307500041e-23,0.9381565096411822,0.0672,3.0321769809587053e-22,0.23764768211920526
HEXB,-0.485508089526981,1.369094025747768e-09,0.17807421420722339,0.5628,7.075124610477176e-09,0.767323914893617
LHFPL2,0.4952025059476442,0.00041152667209487585,-0.3066439670470458,0.8988,0.0006881688190981118,0.9525405405405406
ZFYVE16,-0.7464477782656102,8.74224452964011e-09,-0.562029378183084,0.0064,4.0244470507136364e-08,0.05257846153846154
RPS23,-0.3644831442344075,1.7115677439753187e-15,0.39714693835898324,0.005406880672097608,1.692550324597815e-14,0.04804585044867075
TMEM167A,-1.0724130817544164,5.364139082007324e-15,-1.1577087641818047,0.078,5.054912240809255e-14,0.26362025316455695
COX7C,-0.10372538163894629,0.0005998008100700224,0.38277139700898116,0.7312,0.00097353687713493,0.8600458149779736
GLRX,0.869588995983773,4.291694567511928e-06,-0.36362374120626556,0.0025854880292865375,1.2125740206621005e-05,0.034421595153414135
CAST,0.9428647315022625,1.4442538974122237e-05,-0.9903371173166676,0.168,3.489735661620486e-05,0.4099951367781155
CHD1,-0.05101094934669688,0.0104,0.42077876862274016,0.3584,0.013578484107579461,0.6095082802547771
ST8SIA4,0.7651286949112962,0.00011550957800052084,-0.23814114807713294,0.5288,0.00021744576258147402,0.7360013900955692
SRP19,-0.12369218912802175,0.0224,0.29360473199341547,0.762,0.028389873417721517,0.8725689778413153
REEP5,-0.04942453928679349,0.8304,-0.01584461123711183,0.038,0.8451720457433292,0.16320643431635387
DCP2,0.0987893117587811,0.9088,-0.7361381153768478,0.056,0.9179682219419925,0.21158490566037738
ATG12,0.31170840813343237,0.002754950518067529,0.32027849695176686,0.6396,0.003930036268872824,0.8098578199052132
AP3S1,0.35556976977654403,0.00036867238037011595,-0.2342484342122653,0.978,0.0006249874638655299,0.9897384712571068
TNFAIP8,0.8022137152442547,1.1128379134698153e-05,0.03401630106742144,0.4304,2.7943046040417623e-05,0.6687418604651163
SNX2,0.9499731461562868,0.0003589090232954782,-0.28195146422207834,0.0844,0.0006110225880120681,0.27763613963039013
HINT1,-0.7735057577947797,6.404470614451866e-19,0.41404245494021813,0.7208,8.769198225941786e-18,0.8561314664701547
CDC42SE2,0.22979188606777662,0.7324,0.39036194815156816,0.2608,0.7573842580645161,0.524363909774436
IRF1,0.5741763249498578,0.00017806817903419852,-0.4138650608352202,0.4288,0.0003226982158515679,0.668200583090379
SKP1,-0.22136277347152242,5.659534865525334e-09,0.3163079532340073,0.2608,2.6824185960270964e-08,0.524363909774436
PPP2CA,-0.05333116638331421,0.0584,0.4906886296518623,0.0476,0.07076913767019667,0.19403358778625956
UBE2B,0.3769167669023615,0.00014403512569113292,-0.328286486030127,0.7064,0.0002649187960472961,0.8503939984996248
H2AFY,-0.5652146411718316,1.0759642916866905e-11,-0.14283603358011596,0.0256,7.33487146928544e-11,0.12978227848101265
TGFBI,-0.8379923006914425,5.091820201597713e-13,0.12362902718187851,0.0037924337805882013,3.998576452431146e-12,0.04077502628525032
HNRNPA0,-0.5849233062712282,1.850759331454284e-11,0.024040844621454307,0.4628,1.2405508154768883e-10,0.696103564727955
ETF1,-0.526924432096951,1.0638989918150209e-05,-0.2601651772027204,0.5892,2.6967819381133914e-05,0.7872380316930775
CTNNA1,0.34535351467838704,0.0020868052242966973,0.22285927595075378,0.234,0.003033631551110081,0.4991584553928096
PAIP2,-0.2080492810245033,3.7142861985624464e-05,0.6095905042332461,0.7416,7.965577630651994e-05,0.8627764705882354
UBE2D2,-0.20005740210638104,0.0036963898306138178,0.005856549763288328,0.5548,0.005149231746646379,0.7596492307692307
CYSTM1,0.7047479771231089,2.8256887191529208e-05,-0.17779711881282698,0.8728,6.261069610073277e-05,0.9409324360699866
SRA1,-0.2856205214061607,2.004394418197208e-05,0.22228954933706305,0.5268,4.6202012344632047e-05,0.734493994778068
CD14,-1.9350094655741636,1.8108323932366933e-36,0.5456039671170663,0.0001421643113874369,1.0744272199871047e-34,0.005422553020063664
NDUFA2,-1.050693088782409,1.9530297480494464e-10,0.6892863198985774,0.7812,1.141880896487304e-09,0.8850653465346534
ZMAT2,-0.4243536959959256,0.003488331425564979,-0.724970202716918,0.056,0.0048848836920936155,0.21158490566037738
TAF7,-0.10092314886192878,0.5748,-0.247661546401239,0.2664,0.6082097754293263,0.530152546583851
NDFIP1,0.46363721124537455,5.172566648217874e-05,-0.38299126453151583,0.1312,0.00010678417229954941,0.35563857868020304
NR3C1,-0.08207694987646745,0.1604,-0.7912902763616572,0.4156,0.18486388489208633,0.6578627218934912
CSNK1A1,-0.043139336895150794,0.1272,-0.4895494301780937,0.4968,0.1478769230769231,0.7124457960644006
CD74,0.35646196179310125,1.1052657620792359e-05,-0.3456543265351384,3.8420500216753186e-05,2.7840184761807166e-05,0.0018651406468860184
RPS14,-0.2702609316381961,7.86694018414137e-19,0.47474391684826606,0.00040454302004659854,1.068037133474108e-17,0.010984371493468658
RBM22,0.16435036709717737,0.0556,0.3919278272647172,0.1016,0.06763189066059225,0.30652203389830507
TNIP1,0.07819857277439303,0.2976,-0.4306717465928518,0.0904,0.3287966896551724,0.2884876494023904
ATOX1,0.5386920704964692,0.0006591846811635646,0.10079882229845477,0.0428,0.0010656042979051772,0.17996220472440944
G3BP1,-0.09265879483266558,0.1268,0.34056672737593613,0.0748,0.147518954248366,0.2549565957446809
HAVCR2,1.0020539931267174,3.091056230978283e-05,0.41564016483950983,0.0352,6.737240927928176e-05,0.15577458563535912
RNF145,-0.42649473354059897,2.105018928328687e-07,0.168309013144748,0.0056,7.716797078220953e-07,0.04804585044867075
SLU7,-0.10024876179222149,0.2764,-0.683615694939856,0.0292,0.30749499999999996,0.14132447129909365
MAT2B,0.7258343917486788,3.7481907608522764e-05,-1.416293369099067,0.0216,8.006135465180463e-05,0.1185041095890411
NPM1,-0.9370283740984928,2.663188633583372e-16,0.7226134414419866,0.0812,2.788515157516707e-15,0.26988049792531116
DUSP1,-0.5020252861367379,1.30926193431155e-08,0.9315006323259214,0.0011308381622807209,5.842444620521179e-08,0.022092716292362376
ATP6V0E1,0.03867665278369595,0.046,-0.12191692705512028,0.5376,0.056210526315789475,0.744923076923077
HIGD2A,-0.4688418069436887,9.628117561380532e-13,0.34864083238167454,0.7568,7.310068404422566e-12,0.8690993548387097
CLTB,-1.3917540057165376,8.935208714564343e-17,1.2322086060395716,0.1592,1.0009933119393062e-15,0.3966382581648523
PRELID1,-0.29412355790173733,1.3313182895359858e-08,0.34728468783397676,0.9696,5.924366388435137e-08,0.9874756516211062
LMAN2,-0.2018580808231892,0.0018010925304318484,0.8735162324203847,0.02,0.0026519763177866003,0.11281690140845071
PDLIM7,-0.7959668413989982,1.1215900995188526e-11,0.4236424416371056,0.0428,7.613505675547466e-11,0.17996220472440944
TMED9,-0.5559794278781036,3.440445597478058e-10,0.16142246286744066,0.748,1.9137478635971698e-09,0.8658208092485549
CANX,-0.2754199028368249,0.0005694958743964574,0.6715687535884675,0.5504,0.0009300024370877928,0.7562099485420241
SQSTM1,0.1967826824197646,0.00014952898842940298,-0.0637561651210324,0.6236,0.0002728307966559266,0.7981894736842106
RNF130,-0.7563149368250178,1.909844868168539e-15,-0.7761583353286302,0.0006517215064049486,1.8770377170588953e-14,0.014915112189438967
MGAT1,0.4524049145876299,0.00015403730174149848,-0.6087545081253363,0.0972,0.0002807369253582259,0.3006069498069498
GNB2L1,-0.6720053190627475,2.5745353728897202e-42,0.4855069408630194,0.004510244627999872,2.946004048120951e-40,0.04487833474568817
SERPINB1,1.1585578399433214,5.617660738762329e-06,0.45182029615709807,0.0116,1.5436522304454975e-05,0.07710871369294604
SERPINB9,1.1757711098604187,4.017951267526221e-05,-0.649847057401385,0.001917904809512787,8.502982735240431e-05,0.029543110623456582
SSR1,-0.3802200488095567,4.930620449453031e-05,0.19049426063048788,0.6912,0.00010218439793044961,0.8446242562929063
PHACTR1,-0.23118557018883532,0.3396,0.6034717732879981,0.0136,0.3721198358413133,0.0871488
NOL7,-0.26975096174745844,2.0011441014342435e-05,0.9442660550253457,0.398,4.619355692359738e-05,0.6427379032258065
CD83,1.1178644379134992,7.174362508103977e-05,-0.06259168116639818,0.2056,0.00014277427003705055,0.46325063291139246
TPMT,0.9532596396447354,1.7072897153185277e-05,-0.2962761035495002,0.2084,4.016267436035656e-05,0.4656301255230126
DEK,1.0671727278970855,8.240461121607209e-06,-0.15661823100480446,0.874,2.1712530784234786e-05,0.941188448623237
TDP2,-0.15601784036526017,0.0108,-0.2102207661590179,0.004138058373355973,0.014089250814332249,0.04304655528646928
C6orf62,0.3803774976912111,0.00587242718197674,0.235547960665143,0.5092,0.007898932280039241,0.7205465136804944
HIST1H2AC,0.8948687027697504,1.0045492637244305e-05,-0.0931473957505793,0.2616,2.570747476815555e-05,0.5245096370463079
HIST1H2BK,-0.4782404377073699,1.0653018044297168e-07,-0.43554040860181725,0.5732,4.082807394010541e-07,0.7738063865546218
HLA-F,0.6612975586332047,6.311790951050639e-05,-0.16754358309538922,0.3516,0.00012750932034783259,0.6056593548387097
HLA-A,0.5951837753622886,0.0001385470304482366,-0.14942204588463287,0.0904,0.00025600039536110154,0.2884876494023904
PPP1R11,-0.32365232569143493,0.0012294909639495501,-1.096098370117033,0.0026363439531341764,0.0018616677922941205,0.034564044483894864
HLA-E,0.8200991020733965,3.045488764288666e-07,-0.1466788477794959,0.0916,1.0817900222595218e-06,0.29000632411067195
PPP1R18,-0.006445683627298546,0.9388,-0.09126104766499532,0.3444,0.9446969849246231,0.6029822950819672
FLOT1,0.1377346200390919,0.0076,-0.14804357022772244,0.7472,0.010070471464019851,0.8658208092485549
IER3,-1.8383899297226018,6.246476284230173e-32,0.6267522299187778,0.072,2.5017137518341844e-30,0.25129411764705883
HLA-C,0.592093766974453,0.00014791711611247848,-0.3941536522993198,0.03,0.0002705059589180257,0.14303571428571427
HLA-B,0.492450024987888,1.0314211467082515e-07,-0.33109168381428267,0.3892,3.9752480452010257e-07,0.6349270875763747
LTB,-0.34909745124274255,0.0136,0.025442291457129274,0.1188,0.01759870759289176,0.33864341637010675
LST1,-0.1716377219953418,0.00024190892208201726,-0.6707334732647952,0.0012944474177388019,0.00042869258094622965,0.02439652662608895
AIF1,-0.054558255780175154,0.8612,-0.4333378531801389,0.0288,0.8737443951868271,0.14023586626139817
CSNK2B,-0.6595758736221573,1.8025131970831087e-09,0.21735320194186258,0.7988,9.05211956654276e-09,0.8999139240506329
DDAH2,0.2862611199479864,0.004721977268812346,-0.5382039494628199,0.1684,0.006476547589586797,0.4099951367781155
CLIC1,0.4718506983249153,0.0002008624487565785,-0.1911522759193853,0.5568,0.00035833145089982045,0.7617366353543978
HSPA1A,2.1171484340092257,8.086661910194832e-08,-1.1953782070188812,3.4741688866074496e-11,3.190845413825645e-07,5.059653233041031e-09
C6orf48,-0.6650623034864654,6.098619004865504e-06,0.36534824660417864,0.6304,1.658741535788546e-05,0.8015085714285713
NELFE,-0.3483554611976085,0.000937232764311863,-0.5842137237831954,0.466,0.0014577154256578684,0.6975343895619758
GPSM3,-0.1461177748490118,0.0244,-0.7156383362668908,0.6512,0.030802836879432624,0.8174339859044636
HLA-DRA,-0.021042364103644733,0.2768,-0.5403632922319229,4.051803565636267e-08,0.3077263011797363,4.056868320093312e-06
HLA-DRB1,0.22536831345471983,6.37845974341647e-05,-0.42490016121068797,2.0994593055698982e-06,0.00012837050890644706,0.00012569939872157876
HLA-DQA1,-0.09785046339924212,0.0152,-0.3789622254356021,0.3724,0.01957427652733119,0.6240426778242678
HLA-DQB1,-0.20140752650500784,6.644726252476568e-05,-0.41713458248457863,0.4476,0.00013306064320584327,0.684866475644699
PSMB8,0.6585942885077292,1.0101086988012212e-05,-1.8814305288187074,0.004347928240995,2.5808518907169957e-05,0.043770735012705855
TAPSAR1,0.22928893819938537,0.3268,-0.19239247847625104,0.3128,0.3593229924502402,0.5746623853211009
PSMB9,1.4264660742544923,6.039592054969116e-07,-1.0449421789877051,6.86132114552544e-05,2.0412292135148783e-06,0.0029707666149004744
TAP1,1.2692884993395317,0.00025012668033316636,-0.49712796029687717,0.67,0.0004403329031799258,0.8301160092807426
HLA-DMA,0.052990671183501946,0.3204,-0.6602944344321781,0.0288,0.352528021978022,0.14023586626139817
HLA-DPA1,0.4926602417250465,5.214642879285759e-05,-0.3502015622856328,0.00032434995412012317,0.00010751425859222375,0.009622381972230322
HLA-DPB1,0.2194479996520506,8.110509918456157e-05,-0.2551385355354685,0.008,0.00015825867100324924,0.06016901408450705
RPS18,-0.19359162511181124,8.264040425311046e-15,0.2287435600871642,0.003168669045784376,7.608616529510515e-14,0.03696469015045102
TAPBP,0.8085145033277884,1.3073073573371288e-05,-0.26412862419231764,0.0556,3.231954300083457e-05,0.21157054631828978
CUTA,-0.17213242393981634,0.1032,0.5295299379333692,0.0796,0.12156352941176471,0.266219624217119
HMGA1,-0.2246049385226253,0.0007962240440126771,0.3965161609179426,0.132,0.0012600574690759345,0.356
C6orf1,0.2407760101118781,0.002553630928312463,-0.009432638674119238,0.854,0.0036591384142724195,0.9292686101694915
NUDT3,-0.2721354348609593,0.0030081812745457724,0.239311249895888,0.3464,0.0042684733408523716,0.6031878260869565
RPS10,-0.439515614878488,3.473752363216121e-20,1.0994397492746562,0.1744,5.509852758289333e-19,0.4195027027027027
RPL10A,-1.1890189387493801,1.749622592807914e-25,0.9400058026424857,0.0006747414752546936,4.52079902206174e-24,0.015076431266963628
SRSF3,-0.4372729238870478,8.185691385122915e-08,0.035428052262867105,0.1272,3.214087646805615e-07,0.3483323076923077
CDKN1A,0.1197996317059558,0.4584,-0.42087614618123254,0.5676,0.4928569127516778,0.7709116751269035
MTCH1,0.3575864519716689,0.00014359949704821333,-0.31495009602354335,0.438,0.0002644211428405032,0.6766403085824494
TREM1,0.09142523282872587,0.0076,-0.3667433569145164,0.3508,0.010070471464019851,0.605621528525296
YIPF3,-0.24394991675494476,0.0013114983368826263,0.25621334112301597,0.2368,0.0019783618980093857,0.5031214854111407
MRPL14,-0.3328876729012443,8.670009988901663e-05,-0.18305643074585576,0.938,0.00016734163858096943,0.9721768584356819
HSP90AB1,0.8849766849780412,2.8808912440318433e-07,-0.6983451433206063,0.0056,1.0255972828753362e-06,0.04804585044867075
NFKBIE,-0.01237017320542379,0.9844,-0.16054841896156347,0.3872,0.9856305000000001,0.6336073469387754
PLA2G7,0.2519384934717793,0.0001001808669235778,-0.07171942808034273,0.0228,0.00019128694733202818,0.12298181818181818
MB21D1,1.4933683541547302,5.764536009342477e-06,-0.3019039673933249,0.8516,1.5785960148660935e-05,0.9274392929979606
EEF1A1,-0.5280421350655982,1.318452814428029e-19,0.4864017963237097,0.1576,1.955705008068243e-18,0.3944925
COX7A2,-0.24385299410745873,1.0599865442605368e-08,0.2126328539650857,0.0952,4.837887304573732e-08,0.297871875
CYB5R4,0.3119219852657129,0.0025436677461345776,0.09731084388595128,0.0236,0.0036481250933819097,0.12436578947368421
AKIRIN2,0.3957920101126498,0.00019012098455319912,0.3588196943812928,0.7888,0.00034145046777379483,0.8916067700987306
PNRC1,-0.07553818143650413,0.6592,0.3152471292350502,0.0272,0.6888704500978473,0.13490526315789472
PNISR,-0.4984845990962636,5.84096259852198e-11,0.16226913319403194,0.7008,3.669498856012632e-10,0.8490841628959276
SNX3,0.6311262192203827,2.029497356387723e-06,-0.13612897615331662,0.4688,6.22845740408646e-06,0.6985672862453532
CD164,0.9830425209423808,2.7840655687045943e-05,-0.17888298352285625,0.2052,6.194545890367723e-05,0.4630005633802817
AMD1,0.4157579642562841,0.0011411841244158086,-0.8655800872352365,0.3076,0.0017411209212515478,0.5716649651972158
GTF3C6,-0.7226852958798623,1.1200750257305295e-08,-0.18467076019483583,0.8744,5.083173346233168e-08,0.941188448623237
DSE,-0.28619572134588706,0.0006691106067430178,0.5466646515792735,0.4612,0.0010794714924494608,0.696103564727955
FAM26F,3.6041608019782165,5.474545807259389e-06,-0.6865810323138813,0.00028715046246031176,1.5069110624105741e-05,0.009019902761988616
SERINC1,-0.03323362953488283,0.7564,-0.07053273878080585,0.8636,0.7777617458279845,0.933132614555256
STX7,0.15585685352593542,0.0009104407338413189,-0.6158660306049231,0.6432,0.00142295224937931,0.8107052714398111
RPS12,-0.05740905437245847,0.1128,0.18985079039218755,0.836,0.13199824689554418,0.9173095890410958
SGK1,0.4458251584396599,0.00014538203906108767,0.026790936942312618,0.0216,0.00026708948001819086,0.1185041095890411
IFNGR1,-0.741563189158217,6.7538660048809926e-15,-0.019434386152816133,0.4008,6.254157999895579e-14,0.6453081407035176
TNFAIP3,0.5466724419618677,0.00047549008455999,0.6228007386670025,0.4548,0.0007861043503251847,0.6925756653992394
ABRACL,0.43931823181735746,0.00045070172919891183,0.16691148042317203,0.2388,0.0007474370291683817,0.5050515789473684
CITED2,0.758751082114476,0.00014831870260991416,0.23138219887790856,0.4332,0.0002709310850411431,0.6711667311411992
SF3B5,-0.9258244505552246,4.7838311221261214e-15,0.1615041598711068,0.2484,4.534732223459199e-14,0.5114868894601542
STX11,1.1619802034761684,7.167965125787006e-06,0.1606081225298539,0.9636,1.9106622514992984e-05,0.9846837476099427
RAB32,0.22205025842865928,0.0038119923921550664,-0.26356620686292337,0.8468,0.005287282954313781,0.9228391836734694
PCMT1,0.9389348685138987,1.9598709600057e-05,0.10903863387491429,0.1236,4.5437239912143725e-05,0.34470620689655174
DYNLT1,1.693709229237076,7.531198426887982e-09,-0.5752773741270826,0.5304,3.4970956173549416e-08,0.736947788378144
EZR,0.31306450808834657,0.005428588608728914,-0.24665736798426738,0.564,0.00735130934165995,0.7683061224489796
SOD2,0.7902966856062457,8.14434147938066e-07,-0.20737951537849905,0.0292,2.6791037063588946e-06,0.14132447129909365
WTAP,0.5939504513001564,1.6436443238518866e-05,-0.10938184258897582,0.63,3.895145276347222e-05,0.8015085714285713
TCP1,-0.25378767436727845,0.0068,-0.4654562788322927,0.5172,0.009070441298917568,0.7242608391608392
MRPL18,0.31879714755596894,0.0012249666616775945,-0.901790360997943,0.0684,0.0018565719886542162,0.23977417943107224
SFT2D1,0.13741567986425063,0.0011499004709534795,-1.3212143775046772,0.014,0.0017527502896931247,0.0882992125984252
RNASET2,0.4542474915822087,0.00040066702241891514,-1.0633566012772606,0.1448,0.0006714106379865085,0.37535533980582525
PSMB1,-0.3583377342486939,5.428080248684642e-10,0.5583519933685301,0.48,2.9477235791162022e-09,0.7040599634369287
SNX8,0.11885510052721236,0.0612,-0.11132448763434093,0.98,0.07382710843373494,0.9911363636363636
ACTB,-0.7506248394725439,1.171715919750423e-86,-0.2526651503082681,4.26605664511795e-06,1.8770889034401776e-83,0.00022780742484929852
RAC1,-0.1531299696414836,1.8701591907918426e-10,-0.12373975996154575,0.268,1.0974340745965318e-09,0.5309711467324291
KDELR2,-0.7331026111158648,1.3280220287055215e-13,-0.6008752806636039,0.3972,1.1138697853331128e-12,0.6427379032258065
NDUFA4,-0.9123856146668603,3.816155447257722e-16,0.3071963178313146,0.1236,3.969792874355111e-15,0.34470620689655174
AHR,-0.00820344615473497,0.6568,0.12022430637443343,0.3056,0.6868104438642298,0.5692688372093023
TOMM7,-0.04064247846888984,0.4072,0.3882931691728979,0.7652,0.44226061016949153,0.8729079545454544
CYCS,-0.4462457642393126,4.579091781499459e-07,0.08464356799599587,0.812,1.5843855364929015e-06,0.9064975609756099
HNRNPA2B1,-0.0011533176866795982,0.1704,0.0034834693307003247,0.1632,0.19554498567335243,0.4028449922958398
CBX3,0.11644860761240959,0.1908,0.1862724789964662,0.3244,0.21632101910828025,0.5854222222222222
SNX10,1.668324720067821,4.647566773611449e-06,0.1132318946128093,0.5008,1.3062108721623758e-05,0.7156838537020517
TAX1BP1,0.281097197872852,0.0002343596734943927,0.05694976542107956,0.0068,0.0004157743044717797,0.054197014925373134
CPVL,0.30045953117880064,0.0007535071738472379,-0.23750143464149692,0.4664,0.0011975381870072174,0.6975343895619758
SEPT7,-0.08493561253437584,0.9376,0.8444728735794467,0.0312,0.944082463859208,0.1440414985590778
STARD3NL,-0.08734756396573083,0.3684,-0.06837628550234466,0.4164,0.4020277929155313,0.6578627218934912
RALA,-0.08023799178847034,0.0168,0.0427429281381736,0.4092,0.021548118494795834,0.6522770149253732
MPLKIP,-0.4965689279506303,8.548552438705978e-07,1.3762685025971486,0.1004,2.8005687130484615e-06,0.30652203389830507
PSMA2-1,1.3205639550456185,1.0363705387568103e-05,0.524899004080616,0.49,2.6353422271244603e-05,0.7071891891891892
STK17A,0.04019121471773243,0.4236,-0.04073721626227339,0.3688,0.45882839756592286,0.6206067226890757
BLVRA,1.7302476088102305,1.075265969849345e-05,0.03171155619598101,0.038,2.7169969774426666e-05,0.16320643431635387
DBNL,-0.20721023579169798,0.0019445091630134008,0.5165242044947338,0.9236,0.0028422478824338213,0.9639134853420195
PPIA,-0.5650817070402203,2.4496556566918243e-15,0.2801403608941073,0.2688,2.3928953426953065e-14,0.5309711467324291
H2AFV,-0.9371661081473398,4.3121648196685676e-16,0.7074959912631837,0.1116,4.4568309942639006e-15,0.3262043478260869
MYO1G,0.3676620991562478,0.0007345144995515854,-0.7330421558114517,0.4284,0.0011743435411992415,0.668200583090379
UPP1,-0.1451594429674742,0.0007973235202677301,-0.12768773478283194,0.274,0.0012600574690759345,0.5353024390243902
SEC61G,-0.07063684392716121,0.178,0.48199502106444303,0.576,0.20368285714285714,0.774770780856423
CCT6A,-0.5487598313524354,6.59156709575939e-06,0.5550228436558557,0.444,1.7717601488937152e-05,0.6832737752161383
CHCHD2,-0.36835034472425543,1.9834932787816718e-12,0.24367142303595285,0.112,1.464311627930064e-11,0.3262043478260869
TMEM248,-0.29337346173439555,2.574195817126111e-06,0.34658291429774507,0.0332,7.665170444304888e-06,0.14815153203342618
LAT2,-0.5048552638304975,4.917734926982663e-08,0.11534434545177874,0.5748,2.0252471344540427e-07,0.7738063865546218
NCF1,1.5301794576431529,1.5265501854563154e-06,0.33037218176144273,0.9056,4.842640390299044e-06,0.9536215505913272
